lat,long,age,q_ihfc,q_ps,q_stein,FA,ps_z,stein_z,bathy
48.46,-128.71,0.59159386,1630,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1620,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.7,0.59159386,1080,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.7,0.59159386,1030,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.7,0.59159386,1020,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.72,0.59159386,840,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,930,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,1530,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1230,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,1390,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,1310,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,2520,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,2060,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2060,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.7,0.59159386,1420,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2461
48.46,-128.71,0.59159386,3210,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.7,0.59159386,1540,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2461
48.46,-128.71,0.59159386,3240,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2330,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,7400,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,3070,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,3480,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,3070,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2640,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1710,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1980,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1570,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,3600,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1930,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2150,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2210,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,2850,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,2390,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1100,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,910,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,940,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1140,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1230,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,2750,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,2660,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,2460,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1510,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.7,0.59159386,1140,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2461
48.45,-128.71,0.59159386,3090,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,7560,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,6870,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1420,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,7150,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,8780,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,3260,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,3130,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1390,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,980,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1710,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.7,0.59159386,1450,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,1700,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.7,0.59159386,1380,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,3450,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1380,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,4180,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,9590,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1500,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,7570,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2050,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2030,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,5150,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1400,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,6070,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.72,0.59159386,1030,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,3390,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.72,0.59159386,710,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2300,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,860,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2080,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.72,0.59159386,960,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,10360,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1240,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,11540,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2240,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,3660,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,13340,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,4920,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,6690,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,1690,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,1800,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.7,0.59159386,1160,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1280,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.7,0.59159386,890,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1060,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.7,0.59159386,740,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1310,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.7,0.59159386,790,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,3940,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.7,0.59159386,840,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,6920,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.7,0.59159386,890,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,9510,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.7,0.59159386,1140,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,8430,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1370,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,12380,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2500,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.7,0.59159386,1380,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,2360,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.7,0.59159386,1080,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,3310,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.7,0.59159386,1040,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.7,0.59159386,1150,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,1690,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,1480,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1880,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,13190,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,14240,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1740,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1300,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1970,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2950,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2480,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,2630,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,9940,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,1250,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,3750,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,990,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,1930,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,1050,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,2210,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,1340,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,4550,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,7590,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,9960,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,2510,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,1780,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1300,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1190,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1600,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,3540,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,9950,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,9130,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,7750,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,2070,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1400,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1300,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,1150,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.45,-128.71,0.59159386,2500,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,1680,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.45,-128.71,0.59159386,3040,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455
48.46,-128.71,0.59159386,2050,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.46,-128.71,0.59159386,6980,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2447
48.44,-128.68,0.79336768,470,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.43,-128.68,0.79336768,2170,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.44,-128.69,0.79336768,460,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2476
48.43,-128.68,0.79336768,1730,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.44,-128.69,0.79336768,530,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2476
48.43,-128.68,0.79336768,1620,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.44,-128.69,0.79336768,60,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2476
48.43,-128.68,0.79336768,3580,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.44,-128.69,0.79336768,680,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2476
48.43,-128.68,0.79336768,2560,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.69,0.79336768,840,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2484
48.43,-128.68,0.79336768,1680,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.69,0.79336768,1050,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2484
48.43,-128.68,0.79336768,1610,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.69,0.79336768,1300,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2484
48.44,-128.68,0.79336768,780,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.43,-128.69,0.79336768,1260,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2484
48.43,-128.68,0.79336768,1400,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.44,-128.68,0.79336768,550,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.43,-128.68,0.79336768,1670,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.44,-128.68,0.79336768,180,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.43,-128.69,0.79336768,1370,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2484
48.44,-128.68,0.79336768,530,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.43,-128.68,0.79336768,1100,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.44,-128.68,0.79336768,480,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.43,-128.69,0.79336768,820,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2484
48.44,-128.68,0.79336768,480,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.44,-128.69,0.79336768,690,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2476
48.44,-128.68,0.79336768,550,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.44,-128.68,0.79336768,590,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.44,-128.68,0.79336768,520,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.44,-128.68,0.79336768,740,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.44,-128.68,0.79336768,460,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.43,-128.68,0.79336768,1470,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.44,-128.68,0.79336768,470,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.43,-128.68,0.79336768,1840,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.44,-128.68,0.79336768,640,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.43,-128.68,0.79336768,2150,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.44,-128.68,0.79336768,910,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.43,-128.68,0.79336768,1630,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.44,-128.68,0.79336768,1070,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.43,-128.68,0.79336768,1410,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.44,-128.68,0.79336768,970,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2473
48.43,-128.68,0.79336768,1220,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,1890,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,2600,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,1140,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,10530,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,1260,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,25680,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,1530,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
48.43,-128.68,0.79336768,1750,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2481
