long,lat,FA,age,q_ihfc,q_ps,q_stein,ps_z,stein_z,bathy
-128.68333630699956,45.9166675849998,-5.306739807128906,2.06763184833339,122.1220773390364,329.02132912680344,354.67744359362405,3003.274181158581,4160.412032988532,-2764.498793040161
-128.68333630699956,46.0333342539998,4.143548965454102,1.9944548747242123,149.66617474393047,335.0028884696534,361.1254273217791,2994.2880963099515,4051.9153402685783,-2403.1008853447324
-128.68333630699956,46.150000922999794,-10.612760543823242,1.9212779011150352,177.21027214882454,341.3230087394701,367.93837196111866,2985.1355922694106,3947.327702259243,-2741.3984938562385
-128.68333630699956,46.26666759199979,-8.141467094421387,1.8243954313172448,188.53872166090076,350.26857133338825,377.58148318657624,2972.7456402087305,3814.8728217811013,-2771.599143584126
-128.68333630699956,46.38333426099979,-8.978875160217285,1.6916014784009619,175.30206775033406,363.7572273966518,392.12194493332265,2955.215532582224,3644.453180030837,-2767.2982359523717
-128.68333630699956,46.500000929999786,-10.774044036865234,1.5588075254846785,162.0654138397674,378.93473102757974,408.4829456083757,2936.9827477966073,3486.9065290502986,-2770.7018555677278
-128.68333630699956,46.61666759899978,-10.054034233093262,1.5022456744171664,207.49223810779745,386.0025537202235,416.10189630392097,2928.9814624387664,3423.7108542013566,-2762.300999151853
-128.68333630699956,46.73333426799978,-9.588858604431152,1.3560651645141766,186.07954546387836,406.27526208967265,437.955410780559,2907.575738548048,3271.203146599234,-2749.500224319947
-128.68333630699956,46.85000093699978,-12.248720169067385,1.1665590202050846,132.07754837585418,438.03347488038344,472.19003549502713,2878.0257662846843,3096.713880881974,-2740.199225728093
-128.68333630699956,46.966667605999774,-9.680928230285645,1.1037844422583654,282.21502207068824,450.31718908815446,485.43159756825014,2867.7140113956084,3044.694134664638,-2737.6004962237976
-128.56666963799955,45.10000090199982,-8.945996284484863,2.864859775095742,141.91394306405437,279.5174812289045,301.31343139699334,3092.4063828565895,5595.708858800994,-2836.2997096640647
-128.56666963799955,45.21666757099982,-6.667681694030762,2.804914809633908,140.7044385022138,282.4885316696192,304.516155603041,3086.175796310419,5471.654687595822,-2839.7986233442884
-128.56666963799955,45.33333423999981,-5.193661689758301,2.7449698441720773,139.49493394037336,285.55638154679525,307.8232273805867,3079.8782681831417,5350.223697576139,-2805.0
-128.56666963799955,45.45000090899981,-3.140823602676392,2.68502487871024,138.2854293785328,288.72640402801767,311.2404388810028,3073.5115932934614,5231.415888741923,-2794.1996392160668
-128.56666963799955,45.56666757799981,-4.2403564453125,2.59715779984002,126.26289765354122,293.5698765339327,316.46159111168953,3064.0494929351526,5062.008452603497,-2787.899001632152
-128.56666963799955,45.683334246999806,-2.6718344688415527,2.4883528772347203,106.13204440811548,299.919480248208,323.3063182276748,3052.1079853264696,4860.043515199444,-2769.600285247957
-128.56666963799955,45.8000009159998,-4.861985206604004,2.379547954629421,86.00119116268975,306.69975442045006,330.61529821586237,3039.9024212226723,4666.720690959088,-2769.0
-128.56666963799955,45.9166675849998,-4.667392730712891,2.292120807351296,94.47665437537903,312.4941612009593,336.861535775922,3029.8913085723652,4517.643495354856,-2764.300142623978
-128.56666963799955,46.0333342539998,11.42506504058838,2.2189438337421183,122.0207517802731,317.60512683006874,342.3710394559366,3021.364190977295,4397.1547841152915,-2663.5669700543076
-128.56666963799955,46.150000922999794,-4.403268814086914,2.145766860132941,149.56484918516716,322.9753608745959,348.1600285390069,3012.6952704738806,4280.575127586345,-2787.1991442561302
-128.56666963799955,46.26666759199979,-7.817137718200684,2.0558397045876466,165.65105301738114,329.96360080350803,355.6931908412302,3001.836989282363,4142.664065200043,-2778.2992074241356
-128.56666963799955,46.38333426099979,-8.942122459411621,1.9230457516713635,152.41439910681447,341.16608402460594,367.76921071904235,2985.3587380275976,3949.808311502767,-2764.5016036796856
-128.56666963799955,46.500000929999786,-9.081664085388184,1.7902517987550806,139.17774519624777,353.5929518038251,381.1650890577102,2968.3010200154354,3769.825548575218,-2765.1991442561302
-128.56666963799955,46.61666759899978,-7.7030744552612305,1.6574578458387972,125.9410912856811,367.4848276597679,396.1402124893188,2950.5980316371265,3602.715776417394,-2728.3002681441308
-128.56666963799955,46.73333426799978,-9.055829048156738,1.6307861625191291,194.36952722262134,370.4777667972884,399.36653220829953,2946.9578334793937,3570.7041803703114,-2741.4011409918267
-128.56666963799955,46.85000093699978,-8.41766357421875,1.4932641531067838,193.65244526999908,387.16165631640797,417.35138230766574,2927.697157759531,3413.890808298108,-2736.8994898720975
-128.56666963799955,46.966667605999774,-10.06052589416504,1.4152310871506566,304.4865248659085,397.69211383820505,428.70297390087467,2916.3721990910963,3331.050845963735,-2736.600285247957
-128.45000296899954,45.10000090199982,-10.848078727722168,3.048872330284471,125.69598836147462,270.9511755082934,292.07915037913,3111.135713618381,5992.902207526606,-2837.399852064042
-128.45000296899954,45.21666757099982,-3.0723445415496826,2.988927364822637,124.48648379963407,273.65474213073685,294.99353316634364,3105.0980104006067,5860.795679147741,-2820.300848527887
-128.45000296899954,45.33333423999981,-5.703444480895996,2.928982399360806,123.27697923779363,276.44088713095914,297.99693355008947,3098.999452355091,5731.312331954366,-2810.300787647864
-128.45000296899954,45.45000090899981,-3.432048320770264,2.869037433898969,122.06747467595304,279.3139017896923,301.09397743253567,3092.8381614341506,5604.452165946457,-2794.299857488022
-128.45000296899954,45.56666757799981,-4.742822647094727,2.809092468437135,120.8579701141125,282.2783962228829,304.2896344128962,3086.612160957774,5480.2151811240365,-2775.9995625600923
-128.45000296899954,45.683334246999806,-3.4984326362609863,2.7413441954495266,116.62658196471821,285.74515481940693,308.02672063716795,3079.495180258272,5342.963319242557,-2793.1014140958023
